latitude_degree,latitude_minute,longitude_degree,longitude_minute,standard_length,total_length,weight,latitude,longitude,species,month,year
68.0,24.5,74.0,57.3,88,99,0.0,-68.4083,74.955,PLEURAGRAMMA ANTARCTICUM,1,1991
68.0,24.5,74.0,57.3,95,108,0.0,-68.4083,74.955,PLEURAGRAMMA ANTARCTICUM,1,1991
68.0,24.5,74.0,57.3,88,103,0.0,-68.4083,74.955,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,0,0,0.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,120,138,12.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,155,176,35.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,132,154,18.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,163,186,35.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,158,182,30.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,124,143,12.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,100,117,0.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,102,0,0.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,74,85,0.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.4,74.0,58.3,73,84,0.0,-67.9733,74.97166999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,185,206,47.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,167,184,35.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,158,176,32.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,164,185,32.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,150,174,25.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,159,179,32.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,154,173,27.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,125,143,0.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,129,146,0.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,130,147,0.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,117,134,0.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,0,0,0.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,58.5,75.0,0.5,0,0,0.0,-67.975,75.00833,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,172,190,40.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,109,123,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,112,127,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,112,127,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,107,120,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,120,138,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,102,120,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,113,133,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,110,127,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,120,136,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,118,135,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,125,142,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,113,124,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,123,142,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,92,105,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,105,119,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,100,115,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,113,129,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,112,127,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,112,127,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,123,138,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,105,121,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,92,105,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,0,0,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,0,0,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,168,192,42.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,163,182,35.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,175,0,52.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,153,179,33.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,156,176,30.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,166,188,38.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,151,174,28.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,152,174,30.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,161,185,30.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,157,180,30.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,154,0,28.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,156,179,30.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,152,174,25.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,161,185,32.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,157,181,32.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,151,173,28.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,154,0,28.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,152,172,25.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,156,178,30.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,144,167,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,128,145,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,120,139,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,123,141,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,118,136,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,120,138,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,130,145,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,121,137,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,110,127,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,125,135,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,127,142,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,124,140,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,133,151,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,118,135,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,128,145,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,124,141,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,122,139,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,111,127,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,120,138,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,122,141,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,117,134,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,127,146,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,118,137,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,123,136,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,120,136,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,57.3,75.0,1.3,120,136,0.0,-67.955,75.02167,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,30.6,75.0,1.0,0,0,0.0,-67.51,75.01666999999999,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,0,0,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,70,80,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,71,82,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,71,83,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,71,80,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,75,86,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,65,74,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,70,80,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,76,89,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,69,80,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,70,80,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,65,75,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,72,83,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,65,75,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,70,79,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,71,81,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,70,80,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,74,84,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,28.6,75.0,1.5,70,0,0.0,-67.4767,75.025,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,156,175,32.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,183,207,63.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,157,179,34.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,160,182,34.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,152,176,28.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,158,180,36.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,180,206,47.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,162,183,33.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,162,183,33.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,150,170,25.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,154,172,29.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,170,192,39.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,164,186,35.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,169,190,39.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,164,186,34.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,168,191,38.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,164,197,38.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,171,194,39.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,163,185,39.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,172,199,45.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,155,175,31.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,162,177,30.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,160,181,30.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,116,134,11.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,116,134,12.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,105,120,7.02,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,118,135,10.61,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,123,140,11.47,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,120,135,10.01,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,120,136,11.5,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,120,137,12.18,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,118,135,11.3,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,111,126,8.05,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,126,145,11.6,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,118,130,10.67,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,124,142,11.55,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,112,125,8.77,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,115,132,9.94,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,114,130,9.07,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,135,154,17.25,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,115,125,8.67,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,125,140,11.91,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,112,127,8.36,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,110,0,8.11,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,120,137,12.99,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,120,137,10.25,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,112,128,8.97,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,103,119,5.73,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,100,114,5.83,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,108,124,7.4,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,103,117,6.66,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,96,110,5.03,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,89,102,3.72,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,97,109,4.96,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,82,95,3.09,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,99,113,6.26,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,93,105,4.23,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,104,118,7.43,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,106,122,7.95,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,105,119,7.76,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,95,109,4.41,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,106,119,6.84,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,95,109,5.07,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,91,104,4.3,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,93,106,3.88,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,95,111,5.42,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,90,103,4.27,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,100,115,6.01,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,86,99,3.82,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,91,104,4.31,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,89,101,3.64,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,80,90,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,70,80,1.46,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,79,88,2.28,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,70,81,1.66,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,77,88,2.29,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,65,74,1.2,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,70,80,1.57,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,75,85,1.83,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,74,84,1.95,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,77,88,1.92,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,71,81,1.32,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,76,87,2.15,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,74,85,1.7,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,76,85,2.02,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,70,80,1.44,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,66,75,0.99,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,72,84,1.55,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,80,90,1.71,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,80,91,2.48,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,74,86,1.73,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,75,84,2.17,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,74,84,1.67,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,76,86,1.89,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,73,82,1.68,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,122,138,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,117,135,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,117,134,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,124,144,2.46,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,129,148,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,118,135,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,125,142,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,115,130,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,120,134,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,125,142,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,124,142,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,129,147,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,115,127,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,137,153,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,128,145,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,125,141,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,117,135,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,115,131,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
67.0,29.1,75.0,1.6,119,136,0.0,-67.485,75.02667,PLEURAGRAMMA ANTARCTICUM,1,1991
